# id z use_grism1 OIII_flux OIII_error OIII_scale_to_photom OIII_EQW_obs OIII_EQW_obs_err HeI_flux HeI_error HeI_scale_to_photom HeI_EQW_obs HeI_EQW_obs_err SII_flux SII_error SII_scale_to_photom SII_EQW_obs SII_EQW_obs_err Ha_flux Ha_error Ha_scale_to_photom Ha_EQW_obs Ha_EQW_obs_err Hb_flux Hb_error Hb_scale_to_photom Hb_EQW_obs Hb_EQW_obs_err SIII_flux SIII_error SIII_scale_to_photom SIII_EQW_obs SIII_EQW_obs_err OII_flux OII_error OII_scale_to_photom OII_EQW_obs OII_EQW_obs_err OIIIx_flux OIIIx_error OIIIx_scale_to_photom OIIIx_EQW_obs OIIIx_EQW_obs_err HeII_flux HeII_error HeII_scale_to_photom HeII_EQW_obs HeII_EQW_obs_err Hg_flux Hg_error Hg_scale_to_photom Hg_EQW_obs Hg_EQW_obs_err Hd_flux Hd_error Hd_scale_to_photom Hd_EQW_obs Hd_EQW_obs_err MgII_flux MgII_error MgII_scale_to_photom MgII_EQW_obs MgII_EQW_obs_err uvj_flag sn_F160W sfr z_sfr
15555.0 1.69662 1.0 4.02 1.95 1.203 60.8576662637 28.3354718129 0.29 1.48 1.168 4.23493113601 10.6763281441 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.33 6.4 1.209 39.1415920671 32.4962360288 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.59 2.78 1.234 10.1349096276 23.236496058 0.0 0.0 1.218 0.0 0.00370834600352 0.1 0.58 1.235 1.75775600567 10.6985782201 0.0 0.0 1.248 0.0 0.0296667680281 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 46.2732979669 50.008 1.6966
15710.0 1.41935 1.0 4.47 1.94 0.919 43.9167545002 18.7405708145 0.15 0.48 0.921 1.83520367041 5.62134457602 0.08 0.23 0.922 1.1284022568 4.82360964722 5.28 1.58 0.922 84.0060346787 27.1105875545 0.33 1.09 0.919 3.59600719201 10.374687416 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 0.917 0.0 0.0 0.18 0.53 0.918 1.50866968401 5.62547791762 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 61.6840476089 11.577 1.4194
15820.0 2.0972 1.0 8.57 2.33 1.084 59.1082267855 17.4286452279 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 5.39 2.9 1.068 41.4890869172 21.0738731758 -99.0 -99.0 -99.0 -99.0 -99.0 4.78 4.15 0.935 33.6400619915 25.4197339532 0.0 0.0 1.011 0.0 0.0 0.0 0.0 1.048 0.00322872271729 0.077489345215 0.23 0.62 1.009 1.44969650006 4.6299883766 0.32 0.73 0.981 1.8855740669 4.34586077748 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 48.7279345957 40.241 2.0972
15846.0 1.20781 1.0 14.15 3.71 1.593 214.565564972 62.0886761089 3.41 2.31 1.158 46.4668608259 28.8068266744 1.34 0.99 0.887 17.2433316273 11.441201915 11.87 1.33 0.928 173.144428189 21.8995293979 34.49 12.02 1.689 608.408332239 212.531875478 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 52.9960979433 -99.0 1.2078
15851.0 1.52187 1.0 9.66 2.37 1.508 134.689734205 36.9368762069 3.04 1.93 1.64 56.8784275161 30.2910142077 0.0 0.0 1.758 0.0 0.0158612458216 7.78 1.32 1.737 218.088164735 52.4690011777 2.92 2.15 1.485 43.4915360427 30.2632570275 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.37 2.32 1.404 16.3450138191 24.1130589602 0.56 1.16 1.457 6.47535360665 12.0307549556 1.76 2.48 1.4 21.2223469092 27.0672159945 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 44.0242201647 -99.0 1.5219
15870.0 1.85337 1.0 10.23 1.52 1.681 426.565780113 105.888826195 0.0 0.0 2.519 0.0 0.22429618311 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.36 1.15 1.561 57.5529987348 45.5566575663 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 0.799 0.0 0.00350462786109 0.17 0.49 1.188 4.22307657261 12.5500723706 0.48 0.79 1.423 14.6318213201 25.002015161 0.37 0.7 1.172 9.72884694239 18.5289675016 0.59 1.36 1.016 12.7568454144 22.7450348185 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 21.7594620279 -99.0 1.8534
15901.0 1.92414 1.0 8.76 1.42 0.794 108.373744075 19.9032878043 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.63 1.79 0.761 21.7123667129 18.39173227 -99.0 -99.0 -99.0 -99.0 -99.0 16.32 5.97 0.52 125.541184759 46.4136464054 0.0 0.01 0.652 0.0136792356043 0.225707387471 0.0 0.0 0.722 0.0 0.0478773246151 0.74 1.19 0.647 6.80541971315 8.59055995951 3.21 1.69 0.596 25.1697935119 13.5082451593 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 35.1128289948 -99.0 1.9241
15990.0 1.85194 1.0 5.16 1.56 1.147 51.8138530264 15.9400267888 0.09 0.38 1.11 0.908153747975 3.07159337153 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.26 0.55 1.154 2.80510810185 4.7231007665 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.218 0.0 0.00701277025463 0.21 0.81 1.18 2.3107077989 6.67615728241 0.34 0.73 1.163 3.15224022946 5.04218181308 0.36 0.75 1.181 4.37246225376 7.5983365709 0.34 1.14 1.195 4.26025792969 11.8550881155 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 55.7921217817 14.104 1.8519
16091.0 2.08638 1.0 12.63 1.49 1.082 127.080916802 18.2900355757 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.23 0.74 1.069 2.65035413656 7.79554040656 -99.0 -99.0 -99.0 -99.0 -99.0 6.48 3.61 0.963 60.0055728718 28.9659730817 0.0 0.01 1.025 0.00972012519521 0.236523046417 0.15 0.33 1.054 1.31221690135 4.16669366701 0.0 0.0 1.023 0.0 0.0291603755856 1.15 3.63 1.0 9.57432331728 12.9148063427 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 32.9032314323 15.432 2.0864
16152.0 1.30021 1.0 20.91 2.36 1.338 322.60532734 60.3814434334 0.0 0.0 1.221 0.00434742914777 0.130422874433 1.03 1.2 1.131 20.7763638972 17.4201485951 22.23 0.94 1.146 489.137948274 35.5141487082 1.6 2.71 1.361 27.9583168493 31.2623630016 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.39 0.0 0.230413744832 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 43.7337573206 28.001 1.3002
16227.0 1.32914 1.0 155.75 3.54 1.094 329.464952729 10.9997681548 6.2 1.79 1.181 14.5418480641 3.9327820569 14.59 1.78 1.259 39.2118979538 4.95032501267 69.48 1.73 1.245 191.431172021 5.43977605468 2.68 1.62 1.079 6.06232343268 3.23295293542 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 26.35 5.03 1.061 50.2803609916 9.92641060649 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 118.345642273 262.11 1.3291
16319.0 1.25805 1.0 9.92 2.12 1.32 164.522486216 41.088549855 0.11 0.31 0.928 1.57215296384 4.36217089967 0.02 0.07 0.691 0.234715794602 1.40386616771 5.67 0.75 0.727 89.4090033436 12.4709373132 3.4 4.25 1.409 66.7124288656 58.9269502447 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.527 0.0 0.394145390935 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 54.2841759306 4.2325 1.258
16369.0 1.46699 1.0 11.13 2.93 1.733 158.581915614 49.3597460873 0.0 0.03 1.771 0.0810704542783 1.11066522361 2.69 4.9 1.803 57.7464845824 59.2219668503 4.33 2.47 1.797 101.265104439 60.5677363913 0.0 0.0 1.726 0.0 0.0648563634226 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.701 0.0 0.222943749265 2.98 3.82 1.717 35.6142505645 37.0816257869 5.06 12.54 1.699 71.3501068103 178.111788049 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 36.3517165399 -99.0 1.467
16524.0 1.75936 1.0 12.52 1.62 0.968 227.465789169 35.5408500522 0.0 0.0 1.106 0.0 0.108720862809 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.21 0.84 0.945 4.2074973907 13.3074336078 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.01 0.864 0.0326162588426 1.04372028296 0.28 0.77 0.917 4.16763307434 10.7597413893 0.12 0.44 0.86 1.69604545982 7.17920097414 0.02 0.1 0.821 0.192073524295 1.82651049519 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 21.0869299324 16.527 1.7594
16605.0 2.27887 1.0 11.39 1.32 1.723 357.769597453 63.7231729224 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.99 2.07 1.508 31.5169555365 33.639638046 -99.0 -99.0 -99.0 -99.0 -99.0 2.17 2.67 0.454 20.1959821524 16.5361847222 0.0 0.0 0.924 0.00609966238369 0.323282106335 0.0 0.0 1.277 0.0 0.0 0.02 0.11 0.903 0.304983119184 4.83398243907 0.18 0.54 0.699 2.21417744528 5.59034057465 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 35.6783075918 19.371 2.2789
16626.0 2.23976 1.0 7.83 0.93 3.609 611.733585204 251.956935082 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.53 1.11 3.236 123.629528113 96.9300195076 -99.0 -99.0 -99.0 -99.0 -99.0 0.95 1.52 1.213 37.2249796281 51.8433464207 0.15 0.45 2.169 6.79679976295 19.5477442774 0.0 0.0 2.825 0.00308664839371 0.148159122898 0.0 0.0 2.127 0.0771662098427 1.77173617799 0.27 0.56 1.725 11.1829271304 19.1464799862 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 29.508985137 71.652 2.2398
16629.0 1.65382 1.0 5.51 1.24 1.221 32.0594463829 7.15572269408 0.0 0.0 1.43 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.13 1.25 1.186 12.992591811 6.54528189553 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.12 1.29 1.066 11.3911267531 6.22498888395 4.46 1.28 1.144 22.2283350039 6.40586023167 0.68 1.2 1.06 3.97916964979 5.76150605542 2.62 4.37 1.003 15.0537715444 15.9958098138 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 172.111023563 10.968 1.6538
16725.0 1.53958 1.0 4.85 1.12 1.041 117.732065932 30.4184156435 0.55 0.47 1.002 16.0577733326 12.4705659991 -99.0 -99.0 -99.0 -99.0 -99.0 7.21 0.81 0.976 273.710613566 49.756258909 1.05 1.0 1.048 29.0874869073 21.8500696966 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.075 0.0 0.0984414745745 0.17 0.41 1.057 3.79590325959 9.61970089542 2.57 1.44 1.077 63.0694839304 33.9426204333 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 42.4859070097 -99.0 1.5396
16776.0 1.96536 1.0 8.17 2.47 1.428 193.16035827 68.6021258802 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.43 0.75 1.449 11.5904982869 20.8979685434 -99.0 -99.0 -99.0 -99.0 -99.0 2.62 6.6 1.655 71.9440472658 119.614481884 0.0 0.0 1.53 0.00337227183209 0.259664931071 0.46 1.01 1.476 9.5536461003 23.5654355626 0.0 0.01 1.534 0.037094990153 3.59821404484 0.0 0.01 1.578 0.037094990153 1.78393179917 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 24.9222824236 -99.0 1.9654
17042.0 1.43148 1.0 8.47 2.77 1.185 113.13685492 37.2777074045 0.07 0.22 1.133 1.14333656867 5.56451214898 0.14 0.35 1.091 2.64036718377 8.11439946041 8.82 1.47 1.098 178.636057052 37.6684159442 2.16 2.67 1.195 33.8764867488 33.580370803 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 6.19 14.94 1.231 76.7269317453 149.337029299 0.76 1.43 1.207 8.82178755326 15.5008472206 0.04 0.19 1.233 0.477075690526 17.7463931433 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 45.9225847836 21.764 1.4315
17162.0 1.6578 1.0 29.9 2.01 1.666 310.836029799 30.9278350515 1.02 1.26 1.624 12.9091730002 14.9296410565 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 8.35 1.96 1.674 98.1337948679 25.3028820829 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.9 2.01 1.703 8.59357363233 15.0349913462 0.0 0.0 1.684 0.0 0.079012717285 1.18 2.12 1.705 11.9610203928 16.5550455264 0.0 0.0 1.72 0.0 0.165550455264 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 71.5111108056 89.931 1.6578
17244.0 1.26144 1.0 27.4 4.96 0.936 207.350183954 44.2461440498 0.0 0.0 0.872 0.00442196122824 0.256473751238 2.97 2.38 0.822 20.7124663931 13.1597566153 15.72 1.69 0.83 116.403707372 12.96076836 0.0 0.0 0.948 0.0 0.0265317673695 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 0.964 0.0 0.0132658836847 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 95.5530891655 18.168 1.2614
17263.0 1.21333 1.0 11.48 4.13 1.024 18.3027384077 6.30272033542 0.0 0.0 1.051 0.0 0.0 0.0 0.0 1.073 0.0 0.0496988700284 0.01 0.05 1.069 0.00903615818699 0.239458191955 67.22 12.99 1.019 109.581490334 20.9684050729 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 167.918669342 -99.0 1.2133
17348.0 2.08484 1.0 10.36 1.16 1.498 305.698188561 64.2821021512 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.15 2.15 1.36 34.2157129705 40.6309565488 -99.0 -99.0 -99.0 -99.0 -99.0 3.3 2.17 0.567 34.591745439 21.3074259929 0.54 0.76 0.952 8.69737166271 13.6279353224 0.0 0.0 1.205 0.0 0.0194499552651 0.35 0.74 0.936 6.00679451771 11.284215713 0.66 1.61 0.777 8.60660520481 14.4286251475 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 52.4002462928 14.478 2.0848
17406.0 1.73601 1.0 5.51 3.12 1.009 15.7053519541 7.62789609687 0.35 1.45 1.014 1.01242320021 2.74852796591 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.09 0.51 1.008 0.266811890307 1.96636708199 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.99 1.65 1.006 3.00072002661 5.34354772095 0.02 0.14 1.007 0.0548243610221 0.730991480294 1.33 3.4 1.005 4.37498400956 6.39252049517 0.36 1.26 1.004 1.16958636847 3.29677157613 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 141.033748957 67.034 1.736
17428.0 1.79547 1.0 9.83 1.45 1.635 313.832736534 65.4165489166 0.0 0.0 2.063 0.0 0.311217791641 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.23 1.1 1.566 110.943776896 42.9301691665 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.02 1.339 0.110893695872 1.78145356595 2.21 1.52 1.485 56.8026127986 36.1620765023 2.04 1.6 1.328 52.3454016677 40.0505102899 1.24 2.7 1.224 28.0346417597 44.4039821568 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 28.2068013769 6.6628 1.7955
17463.0 2.06945 1.0 8.17 1.37 1.152 189.151150858 42.0433628174 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.68 1.06 1.152 42.8969359331 26.0209483784 -99.0 -99.0 -99.0 -99.0 -99.0 2.66 1.9 1.149 56.9157340892 40.6750395022 0.03 0.09 1.151 0.49846063627 3.33284464644 0.0 0.0 1.152 0.0 0.110769030282 0.78 1.15 1.151 16.3286582287 18.6026812621 0.88 1.6 1.15 17.0519148382 22.1733535324 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 47.4274515698 -99.0 2.0694
17491.0 1.5118 1.0 8.91 1.46 1.421 296.803089418 81.9093876901 0.0 0.0 1.729 0.0 0.0 0.0 0.0 2.037 0.0 0.0238872521698 4.04 1.02 1.98 320.626642249 119.376542718 1.23 2.35 1.37 44.5736125488 46.7911457919 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.15 0.55 1.2 3.99315232104 18.755474162 0.66 1.07 1.31 17.5053746317 25.2488255434 2.14 2.27 1.192 62.1546301457 61.6529978501 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 33.1015087451 -99.0 1.5118
17510.0 1.34082 1.0 69.61 7.65 1.491 1256.08120231 285.399988038 0.0 0.0 1.187 0.0 0.00427200724532 0.0 0.0 0.981 0.0 0.132432224605 0.05 0.26 1.014 0.995377688161 17.6519339377 0.0 0.0 1.555 0.0 0.0170880289813 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.638 0.0 181.679924129 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 32.25968331 4.3981 1.3408
17539.0 1.52692 1.0 7.86 1.33 1.891 255.940037674 53.2822566603 0.1 0.37 1.468 3.27275893182 11.5832713343 -99.0 -99.0 -99.0 -99.0 -99.0 4.68 0.94 1.232 163.285739161 45.7434346952 1.65 1.36 1.982 62.2299083469 45.9967074541 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 2.352 0.0 0.0474886422997 0.16 0.46 2.1 5.15251768952 16.9771896221 0.0 0.0 2.371 0.0 0.122678992608 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 42.2076592857 -99.0 1.5269
17583.0 1.74423 1.0 8.37 2.17 0.913 34.7383419028 8.72740258652 0.0 0.0 0.913 0.0 0.0327960848763 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.59 1.94 0.913 16.7260032869 8.53427008669 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.01 0.06 0.912 0.0510161320297 0.710581838986 0.0 0.0 0.913 0.0 0.0655921697525 1.84 2.3 0.912 7.57589560642 7.95487258721 0.08 0.48 0.912 0.320672829901 5.14169730671 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 63.2656345738 52.263 1.7442
17685.0 1.24005 1.0 15.84 5.9 0.934 39.9767862325 14.3836075088 0.0 0.0 0.941 0.0 0.107140465615 7.89 2.96 0.947 21.7852280083 7.5846521283 6.74 3.12 0.946 19.5709917189 8.45070422535 4.83 8.39 0.932 13.0934577353 18.7942233432 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 116.125689437 22.025 1.24
17784.0 1.73875 1.0 3.89 1.32 1.161 88.6499315381 29.7946143314 1.06 1.46 1.266 33.1611136467 29.3235965313 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.01 1.143 0.0182565038795 1.78548607942 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.078 0.0036513007759 0.394340483797 0.0 0.0 1.12 0.0 0.164308534916 0.37 1.17 1.075 7.21497033318 15.331811958 0.07 0.27 1.043 1.17206754906 8.14605203104 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 20.5746635105 12.363 1.7387
17840.0 1.24117 1.0 10.6 5.32 1.084 32.3179410754 15.0278649098 0.01 0.06 1.058 0.0401575962555 0.633597629809 6.13 1.96 1.036 24.3310413757 7.5674759166 27.09 1.92 1.04 116.211621608 8.71866034259 0.0 0.0 1.089 0.0 0.0133858654185 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 94.2672482088 27.393 1.2412
17866.0 1.22221 1.0 48.67 5.1 0.666 234.253288393 32.8411806265 0.0 0.0 0.86 0.0 0.0225001237507 0.0 0.01 1.064 0.00900004950027 0.391502153262 8.59 1.9 1.026 58.4553215043 12.8295705626 120.16 13.24 0.635 587.203729621 70.1733859536 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 77.6282004238 22.918 1.2222
17903.0 2.1299 1.0 9.98 1.6 0.539 88.5427649446 18.7098629349 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.68 3.79 0.633 31.5345538196 22.0805776542 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 2.724 0.0 0.0766797661267 0.9 0.9 1.148 14.7161251158 14.230486597 0.2 0.45 0.775 2.26844308125 5.96504680661 0.07 0.28 1.181 1.26841113135 8.02262053101 0.0 0.0 1.613 0.0 0.0862647368926 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 33.2713805408 13.441 2.1299
18046.0 1.68989 1.0 11.68 2.13 1.146 130.815758265 27.5252891382 0.9 1.74 0.93 8.58399414102 11.8480681366 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.29 2.89 1.191 56.0245958013 31.3581596273 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.15 0.83 1.371 2.033540405 12.7923446684 0.0 0.0 1.249 0.0 0.0706348586745 0.56 1.17 1.381 8.34234857187 20.5361557536 0.0 0.0 1.486 0.0 0.0148704965631 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 46.1387177982 65.282 1.6899
18064.0 1.63926 1.0 16.04 1.73 1.242 129.452952722 16.5917719361 0.82 1.86 1.27 8.8585436827 11.2493653524 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 11.2 1.76 1.237 101.411001569 18.8499806764 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.02 0.07 1.218 0.151557633579 1.6216666793 0.3 0.86 1.231 2.17485204186 6.08125004736 1.72 2.15 1.218 13.0453233103 12.6777960489 0.06 0.23 1.208 0.412994551503 6.22144085842 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 73.1758128022 14.062 1.6393
18085.0 1.80247 1.0 6.7 1.86 1.159 116.33309188 34.8264209786 0.0 0.0 1.335 0.0 0.189118884413 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.19 0.65 1.129 3.41841304278 12.3426834186 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.4 1.11 1.027 5.35955781864 12.1250182874 0.2 0.59 1.093 2.94383169133 11.1187630911 0.01 0.06 1.022 0.185550603575 2.50136486742 0.63 1.27 0.972 7.97867595371 19.2508751209 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 19.7082792006 6.0616 1.8025
